1,37.630446910858154
0,0
1,45.5022828578949
0,0
1,38.8992178440094
1,46.28115129470825
0,0
0,0
1,38.01279425621033
1,38.74383211135864
0,0
0,0
0,0
0,0
1,54.90295195579529
0,0
0,0
0,0
1,41.003416776657104
1,36.93718504905701
1,40.45089936256409
0,0
1,41.56655669212341
1,46.317251443862915
1,59.36953020095825
0,0
1,39.75062704086304
1,43.51067924499512
1,44.12712240219116
1,40.521217823028564
0,0
0,0
0,0
0,0
1,45.16572022438049
1,39.567970514297485
1,42.68106722831726
0,0
0,0
0,0
0,0
1,35.84629583358765
1,36.90341782569885
1,41.36641216278076
0,0
1,37.37739539146423
1,48.772611141204834
0,0
1,37.02099061012268
0,0
1,40.87540626525879
1,38.81770992279053
0,0
0,0
1,38.695460081100464
1,46.30696392059326
1,38.939614057540894
0,0
1,46.781312227249146
0,0
0,0
1,41.7188446521759
0,0
1,46.6524121761322
0,0
0,0
1,37.32586336135864
0,0
0,0
1,39.60139036178589
0,0
0,0
1,36.647098779678345
1,36.20297384262085
0,0
0,0
1,38.78516173362732
0,0
0,0
1,38.222952127456665
1,37.983821630477905
0,0
1,38.18665790557861
1,41.24237895011902
0,0
0,0
1,48.44106101989746
0,0
0,0
1,39.814571380615234
0,0
0,0
1,39.53922510147095
1,46.02470946311951
1,46.17368793487549
1,47.06619739532471
0,0
0,0
0,0
0,0
